"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"6633","HAMA29","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6634","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6635","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6636","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6637","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6638","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6639","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6640","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6641","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6642","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6643","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6644","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6645","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6646","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6647","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6648","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6649","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6650","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6651","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6652","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6653","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6654","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6655","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6656","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6657","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6658","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6659","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6660","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6661","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6662","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6663","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6664","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6665","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6666","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6667","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6668","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6669","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6670","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6671","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6672","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6673","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6674","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6675","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6676","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6677","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6678","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6679","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6680","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6681","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6682","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6683","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6684","HAMA29","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6685","HAMA29","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6686","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6687","HAMA29","…hard","null","This experiment was…","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,0
"6688","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6689","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6690","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6691","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6692","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6693","HAMA29","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6694","HAMA29","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","English",2021-10-28,2021-10-28,1
"6695","mmao24","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6696","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6697","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6698","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6699","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6700","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6701","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6702","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6703","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6704","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6705","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6706","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6707","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6708","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6709","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6710","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6711","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6712","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6713","mmao24","s","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6714","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6715","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6716","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6717","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6718","mmao24","s","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6719","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6720","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6721","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6722","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6723","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6724","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6725","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6726","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6727","mmao24","…hard","null","This experiment was…","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6728","mmao24","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6729","mmao24","Maybe","null","<p>Did you hear a difference?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6730","mmao24","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6731","mmao24","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6732","mmao24","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6733","mmao24","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6734","mmao24","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6735","mmao24","s","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6736","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6737","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6738","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6739","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6740","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6741","mmao24","z","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,0
"6742","mmao24","s","s","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
"6743","mmao24","z","z","<p>Did you hear ""s"" or ""z""?</p>","English","normal","home","headphones","Fricatives #1","Danish",2021-10-30,2021-10-30,1
